"","Name","City","Lat","Long","dummy"
"339","APPLEGATE HOME","ONTARIO",34.0533925,-117.6853231,1
"340","APPLEGATE HOME","CLOVIS",36.8260348,-119.6619157,1
"341","APPLETREE ADULT RESIDENTIAL CARE HOME","SAN PABLO",37.9965641,-122.3236444,1
"342","APRILGING MANOR INC.","BAKERSFIELD",35.2988492,-119.1366177,1
"343","APRON'S WAY","SANTA ROSA",38.4248607,-122.7200001,1
"344","APTOS COUNTRY HOME","CORRALITOS",36.967035,-121.787764,1
"345","APTOS HILLS RANCH","CORRALITOS",36.990765,-121.800729,1
"346","AQUARIUS HOME","LONG BEACH",33.8018455,-118.2161717,1
"347","AQUINO'S QUALITY HOMECARE","CHULA VISTA",NA,NA,1
"348","AQUINO'S QUALITY HOMECARE NO. 2","CHULA VISTA",32.6445153,-116.9856298,1
"349","AQUINO HOME CARE","SANTA ANA",33.714101,-117.887767,1
"350","ARC OF SAN DIEGO RESPITE HOUSE, THE","EL CAJON",32.7931366,-116.9316455,1
"351","ARCYAN CARE HOME","UNION CITY",37.6077575,-122.0284694,1
"352","ARDEN DRIVE RESIDENTIAL HOME","FRESNO",36.7709151,-119.7592721,1
"353","ARDMORE GUEST HOME","LOS ANGELES",34.0715209,-118.3013567,1
"354","ARDOIN, DAVID RESIDENTIAL CARE HOME","SAN FRANCISCO",NA,NA,1
"355","ARFEL CARE HOME 1","BUENA PARK",33.8338968,-118.0064882,1
"356","ARGUELLES HOME","CORONA",33.7512475,-117.4661765,1
"357","ARIEL VISION ARF","TORRANCE",33.8665807,-118.3227519,1
"358","ARLEEN'S RESIDENTIAL CARE FACILITY","HAYWARD",37.6314294,-122.0927831,1
"359","ARLEEN'S RESIDENTIAL CARE FACILITY #2","UNION CITY",37.5835233,-122.0725082,1
"360","ARLEEN'S RESIDENTIAL CARE FACILITY #5","HAYWARD",37.629496,-122.0762636,1
"361","ARLEEN'S RESIDENTIAL CARE #3","UNION CITY",37.6046686,-122.0538047,1
"362","ARLEEN'S RESIDENTIAL CARE #4","HAYWARD",37.6314651,-122.0929461,1
"363","ARLEEN'S RESIDENTIAL CARE, INC.","HAYWARD",37.6279235,-122.0792479,1
"364","ARLENE'S RESIDENTIAL CARE HOME","OXNARD",34.160413,-119.1590725,1
"365","ARMAGOSA HOUSE","RIVERSIDE",33.9041452,-117.3343387,1
"366","ARMSTEAD RESIDENTIAL FACILITY","AZUSA",34.1191917,-117.8860646,1
"367","ARMSTEAD RESIDENTIAL FACILITY II","AZUSA",34.1188005,-117.8888385,1
"368","ARNETT RESIDENTIAL CARE FACILITY","SACRAMENTO",38.5476257,-121.3452734,1
"369","ARRIOLA FAMILY HOME","COMPTON",33.8834474,-118.2519069,1
"370","ARROYO VISTA","PASADENA",34.1754061,-118.1638007,1
"371","ARTHUR FAMILY HOMES","OXNARD",34.2162647,-119.1627185,1
"372","ARTHUR FAMILY HOMES II","OXNARD",34.167081,-119.1659398,1
"373","ASCENDING","SUISUN CITY",38.2438917,-122.0125875,1
"374","ASCENSION HOME","REDWOOD CITY",37.476831,-122.237568,1
"375","ASHCROFT HOME SERVICES","FRESNO",36.7990188,-119.8472956,1
"376","ASHLING'S RESIDENTIAL VILLA","COSTA MESA",33.6402459,-117.9044882,0
"377","ASHNAR HOME","ARLETA",34.2470428,-118.4414069,1
"378","ASPEN RESIDENTIAL CARE HOMES INC I","FRESNO",36.8022241,-119.8490604,1
"379","ASPEN RESIDENTIAL CARE HOMES INC III","FRESNO",36.8020101,-119.8525751,1
"380","AURORA'S GROUP HOME III","ARLETA",34.22779,-118.423505,1
"381","AURORA'S GROUP HOME IV","VAN NUYS",34.2158724,-118.4269923,1
"382","AURORA'S RESIDENTIAL CARE HOME","SAN FRANCISCO",37.72603,-122.423517,1
"383","AURORA'S RESIDENTIAL CARE HOME","SAN FRANCISCO",37.7260542,-122.4234297,1
"384","AURORA'S RESIDENTIAL CARE HOME","SAN FRANCISCO",37.7260726,-122.4232895,1
"385","AURORA HILLS HOME","ESCONDIDO",33.1010542,-117.0649875,1
"386","AURORA RESIDENTIAL CARE HOME","SAN FRANCISCO",37.7262601,-122.4235947,1
"387","AUSTIN HOUSE II","CARSON",33.836461,-118.2721058,1
"388","AUSTIN ROAD HOME","MANTECA",NA,NA,1
"389","AUSTIN SMALL ARIZONA FAMILY HOME","CORONA",33.8954601,-117.5384623,1
"390","AUSTIN SMALL ARIZONA FAMILY HOME","CORONA",33.8954601,-117.5384623,1
"391","AUSTIN SMALL ARIZONA FAMILY HOME II","FONTANA",34.0449409,-117.4324243,1
"392","AUTUMN COTTAGE, INC. RESIDENTIAL 2","LOS ANGELES",34.0969789,-118.2991418,1
"393","AUTUMN I ADULT RESIDENTIAL FACILITY","LOS ANGELES",33.9739129,-118.3207352,1
"394","AUTUMN II ADULT RESIDENTIAL FACILITY","GARDENA",33.8912783,-118.3251099,1
"395","AV RESIDENTIAL","LANCASTER",34.6909685,-118.1179617,1
"396","AV RESIDENTIAL II","LANCASTER",NA,NA,1
"397","AV RESIDENTIAL III","LANCASTER",34.6841254,-118.1518805,1
"398","AVANCARE ADULT RESIDENTIAL FACILITY","BRENTWOOD",37.918214,-121.7350749,1
"399","AVANTI","SAN RAFAEL",38.0023025,-122.5534539,1
"400","AVEDIKIAN HOME #2","FRESNO",36.841273,-119.876835,1
"401","AVENUE  H  GUEST HOME, INC.","LANCASTER",34.7082992,-118.0644909,1
"402","AVENUE HOME, THE","REDWOOD CITY",37.482204,-122.184151,1
"403","AVERY'S RESIDENTIAL CARE HOME","LOS ANGELES",34.0196985,-118.30257,1
"404","AVOCADO HOME LLC","TEMECULA",33.4565671,-117.2555657,1
"405","AZEL RESIDENTIAL FACILITIES, INC.","TRACY",37.6975407,-121.444032,1
"406","A&R RESIDENTIAL","PORTERVILLE",36.0873481,-119.0712936,1
"407","A&S NURSING CARE ARF","VISTA",33.1763188,-117.2167962,1
"408","A. & T. CARE HOME #2","SAN JOSE",37.4041784,-121.8759933,1
"409","A. & T. CARE HOME #3","SAN JOSE",37.308252,-121.7952328,1
"410","A.J. GUEST HOME","STOCKTON",37.9236636,-121.317332,1
"411","A.L. CARE CENTER","APPLE VALLEY",34.5149007,-117.209814,1
"412","A.L. HOME CARE","SANTA ANA",33.7107131,-117.8867898,1
"413","A.L. HOME CARE II","SANTA ANA",33.719824,-117.9000758,1
"414","A.V. RESIDENTIAL","LANCASTER",34.6911124,-118.1179743,1
"415","A.V. RESIDENTIAL II","LANCASTER",NA,NA,1
"416","A.V. RESIDENTIAL III","LANCASTER",34.684116,-118.151891,1
"417","B W HOME","STOCKTON",38.0349057,-121.3133139,1
"418","BADERE RESIDENTIAL CARE","SAN DIEGO",32.9206645,-117.1278495,1
"419","BADETTE'S PLACE INC.","ROSEVILLE",38.729344,-121.341577,1
"420","BAGHETTI-HOME","CLOVIS",36.8008278,-119.6606153,1
"421","BAILEY CARE HOME #4","DOWNEY",33.943647,-118.1187073,1
"422","BAIRD BOARD AND CARE #1","SEELEY",32.793086,-115.695218,1
"423","BAKER'S B & C","SAN DIEGO",32.7087839,-117.1415512,1
"424","BAKERS HOME","FONTANA",34.1217547,-117.4414301,1
"425","BALAY RODONOVAN","SANTA CLARA",NA,NA,1
"426","BALCOM HOME","RESEDA",34.2118609,-118.5208044,1
"427","BALLARD ADULT SUPPORTIVE LIVING HOME","OXNARD",34.209456,-119.1917229,1
"428","BALLARD FAMILY HOME","OXNARD",34.1837341,-119.2068741,1
"429","BALLARD HOME","ALTADENA",34.191859,-118.1519161,1
"430","BALLARD HOME","ALTADENA",34.188735,-118.1560815,1
"431","BALLARD HOME #4","ALTADENA",34.1904993,-118.1507852,1
"432","BALLENTINE RESIDENTIAL CARE","TEMECULA",33.4964067,-117.1012377,1
"433","BALMANIA'S CARE HOME","ELK GROVE",38.4225422,-121.366442,1
"434","BAMBI'S CARE FACILITY","HAYWARD",37.6851931,-122.1132115,0
"435","BAMBI'S CARE FACILITY #3","CASTRO VALLEY",37.6980839,-122.0839886,1
"436","BANCROFT HOUSE","PASADENA",34.173955,-118.160795,1
"437","BANDOLA RESIDENTIAL CARE","SAN YSIDRO",32.567248,-117.0454273,1
"438","BANNER HOME FOR BRAIN INJURY SURVIVORS","VENTURA",34.2816455,-119.1865884,1
"439","BANYAN ARF","FALLBROOK",33.3956202,-117.2074608,1
"440","BARBARA RESIDENTIAL CARE FACILITY","FREMONT",37.546336,-121.9692946,1
"441","BARKERS RESIDENTIAL CARE","MONTAGUE",41.723301,-122.519597,0
"442","BARNARD FAMILY HOME","SIMI VALLEY",34.2822899,-118.7006818,1
"443","BARRAS HOMES IMPERIAL","GARDEN GROVE",33.7696529,-117.9669083,1
"444","BARRAS HOMES NORDICA","ANAHEIM",33.8282001,-117.8869154,1
"445","BARRETT'S","ATASCADERO",35.519589,-120.691024,1
"446","BARRIENTOS CARE HOME","SACRAMENTO",38.5011107,-121.5164379,1
"447","BARRION FAMILY HOME","SAN DIEGO",32.5704545,-117.0758372,1
"448","BARRION GROUP HOME","SAN DIEGO",32.5827957,-117.058288,1
"449","BARRON BOARD CARE","EL CAJON",32.7907283,-116.9638264,1
"450","BASTONA MANOR","ELK GROVE",38.4219199,-121.4832335,1
"451","BATES FAMILY HOME","MISSION VIEJO",33.6325242,-117.6675648,1
"452","BATES FAMILY HOME III","MISSION VIEJO",33.6061764,-117.6656466,1
"453","BATON ROUGE","MERCED",37.3206713,-120.4957669,1
"454","BAUER RESIDENTIAL-NIPOMO","NIPOMO",35.0321484,-120.4959508,1
"455","BAUER RESIDENTIAL-SANTA MARIA II","SANTA MARIA",34.890447,-120.420249,1
"456","BAUER RESIDENTIAL SANTA MARIA 4","SANTA MARIA",34.9257438,-120.4286265,1
"457","BAUER RESIDENTIAL SANTA MARIA I","SANTA MARIA",NA,NA,1
"458","BAUM ADULT RESIDENTIAL FACILITY #2","LAKESIDE",32.8548854,-116.9120679,1
"459","BAUM ADULT RESIDENTIAL FACILITY, #3","EL CAJON",32.8676534,-116.8645189,1
"460","BAUM FAMILY CARE HOME","LAKESIDE",32.8495837,-116.9109462,1
"461","BAUTISTA ADULT RESIDENTIAL FACILITY","SANTA MARIA",34.9592558,-120.4085624,1
"462","BAXTER-LEYVA ADULT FACILITY, LLC","PORTERVILLE",36.0845996,-119.0331093,1
"463","BAXTER ADULT RESIDENTIAL","PORTERVILLE",36.0856711,-119.0366352,1
"464","BAY AREA SUPPORT SERVICES","SAN LEANDRO",37.6953887,-122.136442,1
"465","BAY BREEZE CARE","LONG BEACH",33.7874476,-118.2154634,0
"466","BAY CARE HOME","HAYWARD",37.6489443,-122.0296475,1
"467","BAY HOME INC","SAN RAFAEL",38.0402005,-122.5460927,1
"468","BAYCARE HOUSE LLC","MORENO VALLEY",33.907095,-117.186326,1
"469","BAYMILL CARE HOME","SAN JOSE",NA,NA,1
"470","BAYMILL CARE HOME II","SAN JOSE",37.3114459,-121.802185,1
"471","BAYSIDE RESIDENTIAL CTRS. (RESIDENTIAL CARE HOME)","SANTA CRUZ",36.983462,-121.981487,1
"472","BAYSON GUEST HOME","SACRAMENTO",38.468828,-121.4019292,1
"473","BBMS HOME CARE LLC","OAKLAND",37.7676042,-122.1864655,1
"474","BC CARE HOME","LA HABRA",33.9148249,-117.9471821,1
"475","BE-BE'S CARE HOME #1","SAN FRANCISCO",37.7814515,-122.4882756,1
"476","BEACHWOOD HOUSE, INC.","SANTA ROSA",38.4261444,-122.720933,1
"477","BEACON HILL","NOVATO",38.1034938,-122.56741,1
"478","BEACON LIGHT GUEST HOME","ANAHEIM",33.8203819,-117.941153,1
"479","BEACONLIGHT CARE HOME","NOVATO",38.0933724,-122.5677283,1
"480","BEARD'S CANYON VIEW HOME","PARADISE",39.7843041,-121.5995778,1
"481","BEARING LANE HOME CARE","EL CAJON",32.7940162,-116.9254607,1
"482","BECKFORD WAY HOME","POMONA",34.0713049,-117.7170771,1
"483","BEDELL FAMILY CIRCLE, THE","ALTADENA",34.1988846,-118.1295173,1
"484","BEDELL FAMILY CREST, THE","ALTADENA",34.2010708,-118.1450072,1
"485","BEDFORD HOME","LOS ANGELES",33.9866035,-118.37789,1
"486","BEDFORD HOUSE, THE","CHICO",39.7303095,-121.7972712,1
"487","BEGINNINGS","LA VERNE",34.1213814,-117.7832961,1
"488","BEHAVIORAL EDUCATION PROGRAMS-SKYLAND ADULT RESID.","MORENO VALLEY",33.9572165,-117.2349498,1
"489","BEKIM ADULT RESIDENTIAL CARE HOME","HEMET",33.7613763,-116.9246694,1
"490","BEL AIR GUEST HOME","LOS ANGELES",34.0973182,-118.3558296,0
"491","BELL'S FAMILY HOME, INC.","OAKLAND",37.7901517,-122.1821158,1
"492","BELL GARDENS MANOR","BELL GARDENS",33.9546251,-118.1631437,0
"493","BELLA CLARE HOME","BUENA PARK",33.8401007,-118.0246469,1
"494","BELLA HOME CARE SERVICES","LOS ANGELES",34.0603654,-118.3008035,1
"495","BELLA VISTA AT LINCOLN","ALTADENA",34.1905036,-118.1582269,0
"496","BELLA VISTA CARE HOME","OROVILLE",39.5210937,-121.5508148,1
"497","BELLAS FACILITY","EL CAJON",32.7729243,-116.9128482,1
"498","BELLE'S CARE HOME","SACRAMENTO",38.6277067,-121.364146,1
"499","BELLE'S CARE HOME II","SACRAMENTO",38.603103,-121.3896521,1
"500","BELLE HOUSE","SAN RAFAEL",37.9797075,-122.5196947,1
"501","BELTRAN HOME & CARE","GLENDORA",34.1261113,-117.8647302,1
"502","BELTRAN HOME & CARE II","GLENDORA",34.1248596,-117.873756,1
"503","BENCY'S RANCH","ESCONDIDO",33.1027762,-117.08006,1
"504","BENEDICT GUEST HOME","LEMON GROVE",32.7246437,-117.03163,0
"505","BENEVOLENT RESIDENTIAL CARE FACILITY INC","INGLEWOOD",33.9468753,-118.3280875,1
"506","BENIE LUNGAN CARE HOME II","SACRAMENTO",NA,NA,1
"507","BENINA GUEST HOME","STOCKTON",37.943854,-121.24013,1
"508","BENISON HOMES","TORRANCE",33.8202404,-118.289397,1
"509","BENJAMIN HOUSE","SANTA ROSA",38.4114482,-122.7500804,1
"510","BENNETT FAMILY HOME","POMONA",34.0740231,-117.7570811,1
"511","BENOR HOME","NORWALK",33.9085626,-118.1061763,1
"512","BENSHANTE PLACE","SANTA ROSA",NA,NA,1
"513","BENSON HOUSE","ONTARIO",34.0380404,-117.6804522,1
"514","BENSON HOUSE #5","CHINO",34.0262158,-117.6681349,1
"515","BENSON HOUSE #7","NORCO",33.9496235,-117.5414154,1
"516","BENSON HOUSE, INC #10","CATHEDRAL CITY",NA,NA,1
"517","BENSON HOUSE, INC #11","CATHEDRAL CITY",33.7931829,-116.4677038,1
"518","BENSON HOUSE, INC #12","PALM DESERT",33.722714,-116.3858475,1
"519","BENSON HOUSE, INC #9","CATHEDRAL CITY",NA,NA,1
"520","BENSON HOUSE, INC. #3","CHINO",34.0278679,-117.6803783,1
"521","BENSON HOUSE, INC. #4","CHINO",34.0267424,-117.6693968,1
"522","BENSON HOUSE, INC. #6","NORCO",33.9495453,-117.5270908,1
"523","BENTON HOUSE","SANTA ROSA",38.464224,-122.720743,1
"524","BERGUM HOME-LORENZO","COSTA MESA",33.6757978,-117.9020206,1
"525","BERGUM HOME-SAN JUAN","COSTA MESA",33.6735505,-117.8996475,1
"526","BERHANE HUMBLE CARE HOME","ELK GROVE",38.4453983,-121.4142591,1
"527","BERNADETTE SMITH'S BOARD & CARE HOME #2","SAN FRANCISCO",37.7322118,-122.3907077,1
"528","BERNARDO RESIDENTIAL FACILITY","UNION CITY",37.5760599,-122.0675822,1
"529","BERTON FAMILY HOME","PETALUMA",38.2586269,-122.7616166,1
"530","BERYL RESIDENTIAL CARE","MENIFEE",33.6384385,-117.1510278,1
"531","BESCO GARDEN","FREMONT",37.5327321,-121.9756095,1
"532","BEST CARE RCF","SAN DIEGO",32.6972915,-117.0323979,1
"533","BEST FRIENDS SOCIAL CENTER INC III","POMONA",34.0685319,-117.7320719,1
"534","BEST FRIENDS SOCIAL CENTER INC.","POMONA",34.0721294,-117.7385231,1
"535","BEST RESIDENTIAL CARE HOME 1","SAN DIEGO",32.7086316,-117.0539002,1
"536","BETA RESIDENTIAL HOME","MORENO VALLEY",33.9458436,-117.1729011,1
"537","BETH HOUSE","PASADENA",34.1676188,-118.1367836,1
"538","BETHEL ADULT RESIDENTIAL FACILITY","RIVERSIDE",33.91913,-117.4253686,1
"539","BETHEL CARE HOME","PERRIS",33.8109819,-117.2136136,1
"540","BETHESDA FAMILY HOME","NAPA",38.2961592,-122.2998882,1
"541","BETHESDA LUTHERAN COMMUNITIES-BECHELLI","REDDING",40.5607726,-122.3612802,1
"542","BETHESDA LUTHERAN COMMUNITIES-BRIDGER","REDDING",40.556611,-122.3258567,1
"543","BETHESDA LUTHERAN COMMUNITIES-CAPRICORN","REDDING",40.5577637,-122.3253462,1
"544","BETHESDA LUTHERAN COMMUNITIES-LONG DRIVE COURT","REDDING",40.545675,-122.3598009,1
"545","BETHESDA LUTHERAN COMMUNITIES-MOWRY","FREMONT",37.5630285,-121.9794163,1
"546","BETHESDA LUTHERAN COMMUNITIES-OAK HAVEN COURT","REDDING",NA,NA,1
"547","BETTER DAYS ARF","TEMECULA",33.4604849,-117.1169682,1
"548","BETTER DAYS CORDERRO","MENIFEE",33.666455,-117.1610165,1
"549","BETTER DAYS MARIS","SUN CITY",33.731225,-117.205906,1
"550","BETTER DAYS MENIFEE","MENIFEE",33.677286,-117.1909345,1
"551","BETTER DAYS RESIDENTIAL","LOS ANGELES",33.9508837,-118.2512996,1
"552","BETTER DAYS / AVON PLACE","HEMET",33.7297661,-117.005746,1
"553","BETTER LIVING HAVEN OF GARDENIA","LONG BEACH",33.8626266,-118.1693291,1
"554","BETTY'S CARE HOME FOR ADULTS","SACRAMENTO",38.4913827,-121.4620254,1
"555","BEVERLY HOME","GARDEN GROVE",33.7828106,-117.9615983,1
"556","BEVERLY TERRACE","MONTEBELLO",34.0182307,-118.1144398,1
"557","BEVERLYWOOD CENTER","LOS ANGELES",34.0437384,-118.3865274,0
"558","BEXLEY HOME","WHITTIER",33.9864488,-118.0691067,1
"559","BHI-RUSH CREEK HOME","ELK GROVE",38.4135967,-121.335297,1
"560","BIANCA RESIDENTIAL CARE","LAWNDALE",33.8798905,-118.3577713,1
"561","BIENNAS HOME","LONG BEACH",33.8206821,-118.1057849,1
"562","BIG DIPPER RESIDENTIAL CARE","VICTORVILLE",34.472181,-117.3588134,1
"563","BIG OAK","SANTA ROSA",38.3620811,-122.7543451,1
"564","BIGNELL HOME CARE","SAN DIEGO",32.6892149,-117.0351763,1
"565","BIGORNIA'S HOME I","SACRAMENTO",38.4719341,-121.3978929,1
"566","BILBY HOME INC.","ELK GROVE",38.3809017,-121.4405538,1
"567","BILLIE'S DEVELOPMENT HOME","LOS ANGELES",34.0506766,-118.353129,1
"568","BILLINGS MANOR","CONCORD",37.976776,-122.0161274,1
"569","BIRCHWOOD CARE HOME","UNION CITY",37.583281,-122.0739094,1
"570","BISHOP'S BOARD & CARE, INC. I","ESCONDIDO",33.1456797,-117.0629344,1
"571","BISHOP'S BOARD & CARE, INC. II","ESCONDIDO",33.1278446,-117.0509329,1
"572","BISHOP'S BOARD & CARE, INC. III","ESCONDIDO",33.1036784,-117.0859687,1
"573","BISHOP ADULT RES. CARE","HAYWARD",37.6448195,-122.088331,1
"574","BIYOK HOME","SAN LORENZO",37.6838737,-122.1251696,1
"575","BIYOK HOME II","SAN LEANDRO",37.7042831,-122.1328738,1
"576","BJ CARE HOME II","LANCASTER",34.7200739,-118.069335,1
"577","BJAE'S HOME, INC.","COVINA",34.1062636,-117.850536,1
"578","BLACKWELL HOME","SANTA ROSA",38.4073691,-122.7685235,1
"579","BLACKWELL HOME #2","SANTA ROSA",38.4237575,-122.7424365,1
"580","BLACKWELL HOMES INC. HOUSE #4","SEBASTOPOL",38.385294,-122.807307,1
"581","BLAKE HOME","SAN FERNANDO",37.3402164,-121.8764933,1
"582","BLAKEYS PLACE, ARF","EL CAJON",32.8157739,-116.9311958,1
"583","BLANCA'S PLACE","SAN MATEO",37.5589675,-122.297242,1
"584","BLESSARY'S HOME INC.","CARSON",33.8540175,-118.2651865,1
"585","BLESSED BE CARE HOME","UNION CITY",37.5944269,-122.0595163,1
"586","BLESSED CARE HOME","PITTSBURG",38.0046336,-121.9000937,1
"587","BLESSED HOME CARE II","SAN DIEGO",32.68016,-117.043779,1
"588","BLEVINS HOME","RIVERBANK",37.7280001,-120.924376,1
"589","BLOOMING HILL ADULT RESIDENTIAL FACILITY","STOCKTON",38.032335,-121.285217,1
"590","BLOOMING HILLS CARE #2","STOCKTON",37.9426935,-121.286284,1
"591","BLOOMINGTON CARE CENTER INC","BLOOMINGTON",34.052512,-117.4213459,1
"592","BLOSSOM GRACE HOMES LLC","BANNING",33.9296315,-116.9248581,1
"593","BLUE EAGLE VILLAS","BURBANK",34.1857425,-118.336869,1
"594","BLUE EAGLE VILLAS 2","LOS ANGELES",34.0754461,-118.3033124,1
"595","BLUE HAVEN GUEST HOME I","WHITTIER",33.980568,-118.0737199,1
"596","BLUE HAVEN GUEST HOME II","WHITTIER",33.9806981,-118.0738803,1
"597","BLUE JAY HOME","ONTARIO",34.025939,-117.646609,1
"598","BLUE RIDGE HOME CARE #2","NORTH HILLS",34.2372088,-118.4821231,1
"599","BLUE RIDGE HOME CARE #3","NORTHRIDGE",34.2372466,-118.5020125,1
"600","BLUE RIDGE RCH","SAN JOSE",37.2649744,-121.87863,1
"601","BLUE RIVER","HOLLISTER",36.8593073,-121.372982,1
"602","BLUE SKY RESIDENTIAL CARE HOME","SAN JOSE",37.267687,-121.879499,1
"603","BMB SUNSHINE RESIDENTIAL CARE FACILITY","SAN FRANCISCO",37.7768702,-122.4391448,0
"604","BMJ GARCIA CARE HOME II","ROSEVILLE",38.7901403,-121.3699229,1
"605","BMJ GARCIA CARE HOME, LLC","ROSEVILLE",38.8088068,-121.3270503,1
"606","BMJ RESIDENTIAL CARE HOME","ESCONDIDO",33.116329,-117.0673409,1
"607","BO-HANNAH'S CARE HOME","BRENTWOOD",37.9401815,-121.7269641,1
"608","BOARD AND CARE ENTERPRISE II","SAN PABLO",37.9544497,-122.3555378,1
"609","BOBBI FRENCH RESIDENTIAL CARE FACILITY","OAKLAND",37.820787,-122.2674089,1
"610","BOBBY'S HOME, INC","SAN DIEGO",32.6670431,-117.056362,1
"611","BODDIE'S ADULT CARE HOME","LOS ANGELES",33.9815919,-118.3076485,1
"612","BOLDEN FREMONT HOME","FRESNO",36.8005013,-119.8782772,1
"613","BONITA RESIDENTIAL CARE","BONITA",32.6640434,-117.0253217,1
"614","BONNIE'S GUEST HOUSE INC.","PASADENA",34.1484405,-118.1161191,0
"615","BONNIE BRAE ARF","ONTARIO",34.0819639,-117.6183809,1
"616","BOOTS BETTER LIVING","LANCASTER",34.6984149,-118.1846931,1
"617","BOOTS BETTER LIVING II","LANCASTER",34.654202,-118.23074,1
"618","BORDON HOME II","FREMONT",37.5173134,-121.9742366,1
"619","BORDON HOME IV","UNION CITY",37.5883977,-122.0749553,1
"620","BORDON HOMES","UNION CITY",37.5864575,-122.0777953,1
"621","BOROL PLACE","SIMI VALLEY",34.2621148,-118.74585,1
"622","BOWEN GUEST HOME","RAMONA",33.0214395,-116.871372,1
"623","BRADBERRY FAMILY HOME, THE","VISALIA",36.2955343,-119.2975208,1
"624","BRADY'S HOME, THE","CONCORD",37.9873935,-122.0369332,1
"625","BRAGG HOUSE","GRASS VALLEY",39.2270188,-121.0656013,1
"626","BRAMBLEWOOD A.R.F.","CHULA VISTA",32.6346971,-116.9836953,1
"627","BRANDIE'S HOME","PERRIS",33.8435137,-117.3240715,1
"628","BRANDON'S HOME","SAN MATEO",37.5354016,-122.2801449,1
"629","BRANDY'S BOARD AND CARE","RICHMOND",37.9260592,-122.3345542,1
"630","BRANDYWOOD HOME","SAN DIEGO",32.7003874,-117.0506709,1
"631","BRANLEY HOME","RODEO",38.0204659,-122.2571597,1
"632","BRANSON HOUSE","SAN MATEO",37.537613,-122.2827829,1
"633","BRAXTON VILLAS","COSTA MESA",33.6753737,-117.9054399,1
"634","BREEDING FAMILY HOME","BAKERSFIELD",35.365099,-119.0059842,1
"635","BREWSTER HOME","ANAHEIM",33.852369,-117.935794,1
"636","BRIDGE I ADULT RESIDENTIAL FACILITY","GARDENA",33.9057321,-118.3225763,1
"637","BRIDGE II ADULT RESIDENTIAL FACILITY","HAWTHORNE",33.9088871,-118.3653804,1
"638","BRIDGE PROGRAM - PLEASANT HILL","PLEASANT HILL",37.9349265,-122.0721172,0
"639","BRIDGES","HAYWARD",37.6832483,-122.0955662,1
"640","BRIDGET BARCUS ARF","APPLE VALLEY",34.5336085,-117.2510105,1
"641","BRIDGET BARCUS ARF II","APPLE VALLEY",34.5317317,-117.2346273,1
"642","BRIDLE'S RESIDENTIAL CARE HOME","GILROY",37.06716,-121.5526,1
"643","BRIGHT FUTURES I","STOCKTON",38.055926,-121.3454939,1
"644","BRIGHT FUTURES I","STOCKTON",38.055926,-121.3454939,1
"645","BRIGHT HAVEN MANOR","SAN JOSE",37.3579015,-121.8314947,1
"646","BRIGHT HOME GARDEN","CORONA",33.9805366,-117.5722156,1
"647","BRIGHT HORIZON OF EASTVALE","EASTVALE",33.959713,-117.610586,1
"648","BRIGHT MORNING STAR FAMILY HOME","CHERRY VALLEY",33.9646533,-116.959401,1
"649","BRIGHT STAR RESIDENTIAL CARE HOME, INC.","OAKLAND",37.7563237,-122.1595006,1
"650","BRIGHTER OUTLOOK, INC.","TORRANCE",33.8672658,-118.3238492,1
"651","BRIGHTON COMMUNITY HOME","ARROYO GRANDE",35.1233127,-120.6038059,1
"652","BRIGHTON HOUSE","SAN JACINTO",33.7823255,-116.9572733,0
"653","BRIGHTSIDE RESIDENTIAL INC","POMONA",34.106164,-117.739975,1
"654","BRIGHTSTAR RESIDENTIAL INCORPORATED","TORRANCE",33.8191243,-118.3076608,1
"655","BRILLIANCE PLACE","SAN JACINTO",33.8165688,-116.9971319,1
"656","BRILLO ADULT RESIDENTIAL CARE #1","MORENO VALLEY",33.9207375,-117.2155569,1
"657","BRILLO ADULT RESIDENTIAL CARE #2","MORENO VALLEY",33.9207375,-117.2155569,1
"658","BRISA DEL SOL","BOULEVARD",32.6630141,-116.3292066,1
"659","BRISBANE'S GUEST HOME","STOCKTON",38.0372835,-121.3485217,1
"660","BRISBANE GUEST HOME #2","STOCKTON",38.0376367,-121.3456703,1
"661","BRISBANE GUEST HOME #3","STOCKTON",38.027454,-121.354649,1
"662","BRISTOL HOME","FAIRFIELD",38.2635053,-122.0486259,1
"663","BRISTOL PLACE","NEWARK",37.5511918,-122.0329365,1
"664","BROADAWAY CHRISTIAN HOME","ANAHEIM",33.8287922,-117.8766145,1
"665","BROADMOOR HOUSE","SAN LEANDRO",37.7383087,-122.1548868,1
"666","BROADMOOR HOUSE #2","SAN LEANDRO",37.7321523,-122.1596082,1
"667","BROADWAY HOME","NEWARK",37.5327061,-122.0252408,1
"668","BROADWAY HOME","ANAHEIM",33.8378991,-117.8918254,1
"669","BROADWAY HOME, THE","SAN DIEGO",32.7155008,-117.14142,0
"670","BROAS GUEST HOME","SAN DIEGO",32.6837406,-117.0457357,1
"671","BRODERICK STREET ADULT RESIDENTIAL FACILITY","SAN FRANCISCO",37.7835988,-122.4416299,0
"672","BROKEN ARROW HOME","NORCO",33.9247449,-117.5800024,1
"673","BROOK HILLS RESIDENTIAL CARE","FALLBROOK",33.3198075,-117.2146381,1
"674","BROOKINS HOME","SACRAMENTO",38.4915461,-121.4480785,1
