Type,Name,Administrator,Address,City,State,Zip,County.Name,Capacity,License.First.Date,Status,Location,Lat,Long
ADULT RESIDENTIAL,ADLA INC. #1,"AIDINOVA, SALBI",14318 RUNNYMEDE STREET,VAN NUYS,CA,91405,LOS ANGELES,6,4/30/2004,LICENSED,"14318 RUNNYMEDE STREET, VAN NUYS, CA91405",34.2055165,-118.4451344
ADULT RESIDENTIAL,ADLA INC. #2,"AIDINOVA, SALBI",6731 LENNOX AVENUE,VAN NUYS,CA,91406,LOS ANGELES,6,4/30/2004,LICENSED,"6731 LENNOX AVENUE, VAN NUYS, CA91406",34.1931318,-118.445469
ADULT RESIDENTIAL,ADLER CARE HOME,"ARRINGTON-BROWN, TYRONE",2340 SOUTH ADLER AVE.,FRESNO,CA,93725,FRESNO,6,10/2/1989,LICENSED,"2340 SOUTH ADLER AVE., FRESNO, CA93725",36.7168717,-119.7261794
ADULT RESIDENTIAL,ADOBE RESIDENTIAL,"CARVER, SUSAN",21492 ADOBE ROAD,RED BLUFF,CA,96080,TEHAMA,6,12/18/2003,LICENSED,"21492 ADOBE ROAD, RED BLUFF, CA96080",40.193574,-122.233237
ADULT RESIDENTIAL,ADOBE RESIDENTIAL GILMORE,"ERICKSEN, DARRICK",85 GILMORE ROAD,RED BLUFF,CA,96080,TEHAMA,4,4/11/2007,LICENSED,"85 GILMORE ROAD, RED BLUFF, CA96080",40.1772372,-122.2270366
ADULT RESIDENTIAL,ADVENT RESIDENTIAL CARE HOME,GLENN QUINONES,1920 S. STOCKTON STREET,STOCKTON,CA,95206,SAN JOAQUIN,6,9/28/2001,LICENSED,"1920 S. STOCKTON STREET, STOCKTON, CA95206",37.9303468,-121.2995809
ADULT RESIDENTIAL,AFESTIN HOMES GRAYSON,"FESTIN, ALIZA",2107 W GRAYSON AVENUE,ANAHEIM,CA,92801,ORANGE,4,11/14/2016,LICENSED,"2107 W GRAYSON AVENUE, ANAHEIM, CA92801",33.8500995,-117.9553534
ADULT RESIDENTIAL,AFSHAR CARE HOME,"AFSHAR, ALI F.",2640 KANSAS WAY,SACRAMENTO,CA,95827,SACRAMENTO,6,1/27/2012,LICENSED,"2640 KANSAS WAY, SACRAMENTO, CA95827",38.570836,-121.3468991
ADULT RESIDENTIAL,AFU ONE VOICE CARE,"AFU, ANA",180 OAKPOINT COURT,BAY POINT,CA,94565,CONTRA COSTA,6,12/6/2013,LICENSED,"180 OAKPOINT COURT, BAY POINT, CA94565",38.0114686,-121.9430063
ADULT RESIDENTIAL,"AG HEALTH CARE, INC.",RENE TANG,773 SARAH STREET,BRENTWOOD,CA,94513,CONTRA COSTA,6,9/8/2005,LICENSED,"773 SARAH STREET, BRENTWOOD, CA94513",37.932258,-121.7090233
ADULT RESIDENTIAL,AGAPE CHRISTIAN-CLARK HOUSE,JUDITH LOPEZ,3454 CLARK AVENUE,LONG BEACH,CA,90808,LOS ANGELES,5,7/10/2000,LICENSED,"3454 CLARK AVENUE, LONG BEACH, CA90808",33.8204487,-118.1334655
ADULT RESIDENTIAL,AGAPE FAMILY HOME,"ANDERSON, EVANGELA R.",2511 3RD AVENUE,LOS ANGELES,CA,90018,LOS ANGELES,6,7/2/2008,LICENSED,"2511 3RD AVENUE, LOS ANGELES, CA90018",34.0340722,-118.3203715
ADULT RESIDENTIAL,AGAPE HOME,AMADOR SAGANA,267 CHURCH AVENUE,CHULA VISTA,CA,91910,SAN DIEGO,6,1/16/2003,LICENSED,"267 CHURCH AVENUE, CHULA VISTA, CA91910",32.6428264,-117.0790666
ADULT RESIDENTIAL,AGAPE PLACE OF HOPE INC,"TAYLOR, TANYA",5447 BENTTREE WAY,ANTIOCH,CA,94531,CONTRA COSTA,6,2/27/2017,LICENSED,"5447 BENTTREE WAY, ANTIOCH, CA94531",37.9557742,-121.7561649
ADULT RESIDENTIAL,AGAPE RESIDENTIAL CARE,MAVIS SMITH,3474 VALLE AVENUE,SAN DIEGO,CA,92113,SAN DIEGO,6,8/4/1993,LICENSED,"3474 VALLE AVENUE, SAN DIEGO, CA92113",32.7005669,-117.1192654
ADULT RESIDENTIAL,AGAPE #2,DEFINIQUE JUNIEL,11024 DELPHINUS WAY,SAN DIEGO,CA,92126,SAN DIEGO,6,7/28/1993,LICENSED,"11024 DELPHINUS WAY, SAN DIEGO, CA92126",32.9215708,-117.1306461
ADULT RESIDENTIAL,AGATI HOME CARE,"AGATI, AZUCENA",5554 MEADOW BROOK WAY,MARYSVILLE,CA,95901,YUBA,4,5/4/2015,LICENSED,"5554 MEADOW BROOK WAY, MARYSVILLE, CA95901",39.1153404,-121.5386323
ADULT RESIDENTIAL,AGDA RESIDENTIAL CARE HOME,"AGDA, CHRISTOPHER",1846 PAMELA AVENUE,PORTERVILLE,CA,93257,TULARE,6,4/7/2008,LICENSED,"1846 PAMELA AVENUE, PORTERVILLE, CA93257",36.0928476,-119.0584228
ADULT RESIDENTIAL,AGING LOVELY,"ALVIS, HIGINIA",1148 HAYES STREET,FAIRFIELD,CA,94533,SOLANO,6,4/12/2011,LICENSED,"1148 HAYES STREET, FAIRFIELD, CA94533",38.2558832,-122.0544605
ADULT RESIDENTIAL,AGUILAR FAMILY HOME,MR. & MRS. AGUILAR,20514 COVINA HILLS ROAD,COVINA,CA,91724,LOS ANGELES,6,10/3/1997,LICENSED,"20514 COVINA HILLS ROAD, COVINA, CA91724",34.0733388,-117.8533726
ADULT RESIDENTIAL,AGUILAR HOME,"AGUILAR, SYLVIA R.",17353 ROAD 320,SPRINGVILLE,CA,93265,TULARE,4,3/2/2007,LICENSED,"17353 ROAD 320, SPRINGVILLE, CA93265",36.1046974,-118.8593202
ADULT RESIDENTIAL,AHMEN RESIDENTIAL FACILITY,DEBRA ADEWALE,9618 SOUTH 8TH AVENUE,INGLEWOOD,CA,90305,LOS ANGELES,3,12/13/2006,LICENSED,"9618 SOUTH 8TH AVENUE, INGLEWOOD, CA90305",33.9484027,-118.3251549
ADULT RESIDENTIAL,AIDA'S ADULT CARE,ANTONIO ELEFANTE,7373 WESTBROOK AVENUE,SAN DIEGO,CA,92139,SAN DIEGO,6,6/22/2000,LICENSED,"7373 WESTBROOK AVENUE, SAN DIEGO, CA92139",32.6829846,-117.0294695
ADULT RESIDENTIAL,AIDA'S FAMILY HOME,"DESAMITO, ADELAIDA",4930 ARDEN WAY,CARMICHAEL,CA,95608,SACRAMENTO,6,3/25/1986,LICENSED,"4930 ARDEN WAY, CARMICHAEL, CA95608",38.5951053,-121.3487149
ADULT RESIDENTIAL,AIDAS BOARD & CARE HOME,"MALLA, FLORIDA",45546 GADSDEN AVENUE,LANCASTER,CA,93534,LOS ANGELES,6,11/6/1986,LICENSED,"45546 GADSDEN AVENUE, LANCASTER, CA93534",34.7105018,-118.1460196
ADULT RESIDENTIAL,AIDEN HOMES INC,BENJAMIN BAUTISTA,4209-4211 GRIFFIN AVE,LOS ANGELES,CA,90031,LOS ANGELES,28,4/29/2016,LICENSED,"4209-4211 GRIFFIN AVE, LOS ANGELES, CA90031",34.0916004,-118.2050567
ADULT RESIDENTIAL,AILEEN CANTOR-FERMO RESIDENTIAL CARE HOME,"FERMO-CANTOR, AILEEN",7016 22ND STREET,RIO LINDA,CA,95673,SACRAMENTO,6,11/23/2005,LICENSED,"7016 22ND STREET, RIO LINDA, CA95673",38.6949332,-121.4151956
ADULT RESIDENTIAL,AIMES CORONADO,"KREBS, STACY",4516 CORONADO AVE.,BAKERSFIELD,CA,93306,KERN,4,10/29/2013,LICENSED,"4516 CORONADO AVE., BAKERSFIELD, CA93306",35.4062251,-118.9422011
ADULT RESIDENTIAL,AIMES CREST,"WARD, MIKIBA",3505 CREST DRIVE,BAKERSFIELD,CA,93306,KERN,4,5/12/2008,LICENSED,"3505 CREST DRIVE, BAKERSFIELD, CA93306",35.4100021,-118.9540506
ADULT RESIDENTIAL,AIMES JADE,"KREBS, STACY",3151 JADE AVE,BAKERSFIELD,CA,93306,KERN,4,5/24/2012,LICENSED,"3151 JADE AVE, BAKERSFIELD, CA93306",35.387056,-118.953987
ADULT RESIDENTIAL,AIMES NOBLE,"CORTEZ, JOSE",5717 NOBLE STREET,BAKERSFIELD,CA,93314,KERN,4,12/21/2009,LICENSED,"5717 NOBLE STREET, BAKERSFIELD, CA93314",35.4123674,-119.3143892
ADULT RESIDENTIAL,AIMES SHELLEY,"WARD, MIKIBA",2808 SHELLEY LANE,BAKERSFIELD,CA,93306,KERN,4,10/5/2007,LICENSED,"2808 SHELLEY LANE, BAKERSFIELD, CA93306",35.3870616,-118.9574561
ADULT RESIDENTIAL,AIROSO FAMILY HOME,AIROSO CRISELDA,1502 SACRAMENTO STREET,VALLEJO,CA,94590,SOLANO,4,1/23/1975,LICENSED,"1502 SACRAMENTO STREET, VALLEJO, CA94590",38.1112162,-122.2577998
ADULT RESIDENTIAL,AIZABEL HOME,"TOLENTINO, MARIA LILIAN",1425 ETHEL ST.,GLENDALE,CA,91207,LOS ANGELES,6,2/1/1997,LICENSED,"1425 ETHEL ST., GLENDALE, CA91207",34.1654462,-118.2345472
ADULT RESIDENTIAL,AK RESIDENTIAL CARE HOME,"KAYKHA, ABDULLAH",497 SERENADE WAY,SAN JOSE,CA,95111,SANTA CLARA,6,4/28/2017,LICENSED,"497 SERENADE WAY, SAN JOSE, CA95111",37.2789778,-121.8201483
ADULT RESIDENTIAL,ALADO RESIDENTIAL CARE,"ANGELOVA, GENA",8451 ALADO PLACE,EL CAJON,CA,92021,SAN DIEGO,4,8/22/2006,LICENSED,"8451 ALADO PLACE, EL CAJON, CA92021",32.832001,-116.8993399
ADULT RESIDENTIAL,ALAMEDA HOUSE,JENNIFER GODDARD,7167 ALAMEDA AVENUE,GOLETA,CA,93117,SANTA BARBARA,6,10/20/2015,LICENSED,"7167 ALAMEDA AVENUE, GOLETA, CA93117",34.4349942,-119.8793753
ADULT RESIDENTIAL,ALBRIGHT HOME,"ANCHETA, KERSTEN",2501 ALBRIGHT WAY,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,6,10/16/2002,LICENSED,"2501 ALBRIGHT WAY, SOUTH SAN FRANCISCO, CA94080",37.635684,-122.44787
ADULT RESIDENTIAL,ALCOR GUEST HOME,"POIER, CORAZON",2193 ALTA SIERRA STREET,STOCKTON,CA,95206,SAN JOAQUIN,5,9/26/2005,LICENSED,"2193 ALTA SIERRA STREET, STOCKTON, CA95206",37.925691,-121.3163621
ADULT RESIDENTIAL,ALEGRE LOVELACE CARE HOME,"LOVELACE, DENISE",10320 CANADEO CIR,ELK GROVE,CA,95757,SACRAMENTO,6,7/17/2006,LICENSED,"10320 CANADEO CIR, ELK GROVE, CA95757",38.3843304,-121.4488599
ADULT RESIDENTIAL,ALEJANDRA'S HOME #1,PARLAR C. NOVAK,720 BAYLOR,BONITA,CA,91902,SAN DIEGO,6,6/11/2001,LICENSED,"720 BAYLOR, BONITA, CA91902",32.6488889,-116.99683
ADULT RESIDENTIAL,ALEMOH FAMILY HOME,BABATUNDE ALEMOH,10714 KURT STREET,LAKEVIEW TERRACE,CA,91342,LOS ANGELES,4,4/20/2011,LICENSED,"10714 KURT STREET, LAKEVIEW TERRACE, CA91342",34.2790694,-118.3645849
ADULT RESIDENTIAL,ALENA'S GUEST HOME,ANN A. RUEDAS,"1242 LEWELLYN AVENUE, N.",ANAHEIM,CA,92805,ORANGE,6,12/27/2012,LICENSED,"1242 LEWELLYN AVENUE, N., ANAHEIM, CA92805",34.0646423,-118.2332921
ADULT RESIDENTIAL,ALEXA'S HOME,ROCIO BUSTAMANTE,3117 W. CUBBON,SANTA ANA,CA,92704,ORANGE,6,8/31/2001,LICENSED,"3117 W. CUBBON, SANTA ANA, CA92704",33.737054,-117.9113246
ADULT RESIDENTIAL,ALEXANDER'S HOUSE TOO,KELLI JOHNSON,1791 NAVARRO AVE.,PASADENA,CA,91103,LOS ANGELES,5,3/30/2006,LICENSED,"1791 NAVARRO AVE., PASADENA, CA91103",34.1765311,-118.1540457
ADULT RESIDENTIAL,ALEXANDER ADULT RESIDENTIAL CARE,"ALEXANDER, NICOLE",381 S 3RD STREET,KERMAN,CA,93630,FRESNO,6,2/3/2017,LICENSED,"381 S 3RD STREET, KERMAN, CA93630",36.7308913,-120.0630147
ADULT RESIDENTIAL,ALEXANDER FAMILY HOME,HILEWNA TAMRAT,13020 BONA VISTA LANE,LA MIRADA,CA,90638,ORANGE,4,9/21/2009,LICENSED,"13020 BONA VISTA LANE, LA MIRADA, CA90638",33.9126632,-118.0312408
ADULT RESIDENTIAL,ALEXEN HOME,ROBERTO S ANCHETA,15902 VIA DESCANSO,SAN LORENZO,CA,94580,ALAMEDA,6,5/4/2004,LICENSED,"15902 VIA DESCANSO, SAN LORENZO, CA94580",37.6819196,-122.1261117
ADULT RESIDENTIAL,ALFA RESIDENTIAL HOME,MARY MARTIN,22920 BROMPTON STREET,MORENO VALLEY,CA,92553,RIVERSIDE,6,8/21/2003,LICENSED,"22920 BROMPTON STREET, MORENO VALLEY, CA92553",33.932267,-117.262682
ADULT RESIDENTIAL,ALI BABA # 1,"SABANKAYA, M.&E.",260 SOUTH 11TH STREET,SAN JOSE,CA,95112,SANTA CLARA,38,6/21/1993,LICENSED,"260 SOUTH 11TH STREET, SAN JOSE, CA95112",37.3372678,-121.8766519
ADULT RESIDENTIAL,ALI BABA # 2,"SABANKAYA,MUSTAFA &",268 SOUTH 11TH STREET,SAN JOSE,CA,95112,SANTA CLARA,26,6/21/1993,LICENSED,"268 SOUTH 11TH STREET, SAN JOSE, CA95112",37.3370382,-121.8766938
ADULT RESIDENTIAL,ALICE'S SONOMA AVENUE HOME,CAROL MOORE,900 SONOMA AVENUE,SANTA ROSA,CA,95404,SONOMA,4,9/26/1983,LICENSED,"900 SONOMA AVENUE, SANTA ROSA, CA95404",38.439361,-122.705117
ADULT RESIDENTIAL,ALICIA CARE CENTER,PEGGY PAYNE WALTERS,1823 VASSAR AVE.,GLENDALE,CA,91204,LOS ANGELES,6,5/8/2002,LICENSED,"1823 VASSAR AVE., GLENDALE, CA91204",34.122028,-118.255263
ADULT RESIDENTIAL,ALKEN CARE,"RUALO, MARIA THERESA C.",13649 FLATBUSH AVENUE,NORWALK,CA,90650,LOS ANGELES,4,9/9/2016,LICENSED,"13649 FLATBUSH AVENUE, NORWALK, CA90650",33.9058628,-118.1061819
ADULT RESIDENTIAL,ALL SAINTS EXTENDED CARE INC,MATTHEW HERNER,1373 LINCOLN AVE.,SAN RAFAEL,CA,94901,MARIN,15,8/18/2003,LICENSED,"1373 LINCOLN AVE., SAN RAFAEL, CA94901",37.9776694,-122.5224685
ADULT RESIDENTIAL,ALL SEASONS CARE HOME,"GARCIA, PERLA V.",993 BUTTERNUT CT.,FAIRFIELD,CA,94533,SOLANO,6,5/10/2004,LICENSED,"993 BUTTERNUT CT., FAIRFIELD, CA94533",NA,NA
ADULT RESIDENTIAL,"ALL SEASONS HOMES, INC.",ANN LIZA CALDERON-MACIAS,3202 WEST ALBRET STREET,LANCASTER,CA,93536,LOS ANGELES,6,5/7/2009,LICENSED,"3202 WEST ALBRET STREET, LANCASTER, CA93536",34.6970127,-118.188458
ADULT RESIDENTIAL,ALLEN'S CARE HOME,"ALLEN,WILLIE",3701 KNIGHTLINGER STREET,SACRAMENTO,CA,95838,SACRAMENTO,6,11/8/1993,LICENSED,"3701 KNIGHTLINGER STREET, SACRAMENTO, CA95838",38.6349888,-121.4504608
ADULT RESIDENTIAL,ALLEN'S CARE HOME  #2,"ALLEN, MELVINA",1304 MAIN AVENUE,SACRAMENTO,CA,95838,SACRAMENTO,6,8/13/2003,LICENSED,"1304 MAIN AVENUE, SACRAMENTO, CA95838",38.6544199,-121.4358277
ADULT RESIDENTIAL,ALLEN'S SMALL FAMILY HOME,"ALLEN, OLLIE MAE",2543 BURNSIDE AVE.,LOS ANGELES,CA,90016,LOS ANGELES,6,9/15/1988,LICENSED,"2543 BURNSIDE AVE., LOS ANGELES, CA90016",34.0330397,-118.3605076
ADULT RESIDENTIAL,ALLEN FAMILY HOME II,"ALLEN, OLLIE MAE",6217 VERDUN AVE,LOS ANGELES,CA,90043,LOS ANGELES,6,2/16/1995,LICENSED,"6217 VERDUN AVE, LOS ANGELES, CA90043",33.9830122,-118.3461823
ADULT RESIDENTIAL,ALLEN RESIDENTIAL HOLLAND HOUSE,"ALLEN, JOHN",5628 W. HOLLAND,FRESNO,CA,93722,FRESNO,6,6/22/2007,LICENSED,"5628 W. HOLLAND, FRESNO, CA93722",36.797723,-119.8920178
ADULT RESIDENTIAL,ALLEN RESIDENTIAL VISTA HOUSE,"ALLEN, JOHN",4591 N. VISTA,FRESNO,CA,93722,FRESNO,6,5/23/2005,LICENSED,"4591 N. VISTA, FRESNO, CA93722",36.801749,-119.8959167
ADULT RESIDENTIAL,"ALLIANCE RES CARE HOMES, INC DBA GARIBAYHOME III","GERMAN, LYDIA",1640 N DELNO AVE,FRESNO,CA,93705,FRESNO,4,7/27/2017,LICENSED,"1640 N DELNO AVE, FRESNO, CA93705",36.7655,-119.8196308
ADULT RESIDENTIAL,ALLISON MORGAN RESIDENCE,"PRINCE, TAMERLA",7308 STELLA COURT,BAKERSFIELD,CA,93312,KERN,3,8/22/2007,LICENSED,"7308 STELLA COURT, BAKERSFIELD, CA93312",35.4267439,-119.1169193
ADULT RESIDENTIAL,ALLMON CARE HOME,"ALLMON, CAROL",300 LARSEN LANE,COLFAX,CA,95703,PLACER,6,9/10/2004,LICENSED,"300 LARSEN LANE, COLFAX, CA95703",NA,NA
ADULT RESIDENTIAL,ALMA AMAYA'S FAMILY HOME,"AMAYA, ALMA",1716 8TH AVENUE,OLIVEHURST,CA,95961,YUBA,5,4/23/1993,LICENSED,"1716 8TH AVENUE, OLIVEHURST, CA95961",39.0931761,-121.5530781
ADULT RESIDENTIAL,ALMA AMAYA'S FAMILY HOME II,"AMAYA, ALMA",589 BIRD STREET,YUBA CITY,CA,95991,SUTTER,6,4/22/1997,LICENSED,"589 BIRD STREET, YUBA CITY, CA95991",39.1449097,-121.6232093
ADULT RESIDENTIAL,ALMA HOME,MARGARITA OSUNA,1441 WINSOME DRIVE,ESCONDIDO,CA,92029,SAN DIEGO,6,4/26/2007,LICENSED,"1441 WINSOME DRIVE, ESCONDIDO, CA92029",33.0850719,-117.0992285
ADULT RESIDENTIAL,ALMA HOUSE,"PETERSON, DONALD",1123 ALMA STREET,GLENDALE,CA,91202,LOS ANGELES,6,5/15/1991,LICENSED,"1123 ALMA STREET, GLENDALE, CA91202",34.162378,-118.2759558
ADULT RESIDENTIAL,ALMA LODGE,AIDA YANSON,1750 COLORADO BLVD.,LOS ANGELES,CA,90041,LOS ANGELES,80,12/1/1999,LICENSED,"1750 COLORADO BLVD., LOS ANGELES, CA90041",34.139084,-118.2055226
ADULT RESIDENTIAL,ALMAC RESIDENTIAL 2,"DE LA ROCHA, CRISTINA",4464 SUPERIOR ST.,RIVERSIDE,CA,92505,RIVERSIDE,6,7/9/1993,LICENSED,"4464 SUPERIOR ST., RIVERSIDE, CA92505",33.9163458,-117.4794514
ADULT RESIDENTIAL,ALMAR ADULT RESIDENTIAL FACILITY,BLANCA CORTES-PEGG,5251 ALMAR ST.,RIVERSIDE,CA,92505,RIVERSIDE,4,6/1/2015,LICENSED,"5251 ALMAR ST., RIVERSIDE, CA92505",33.9237446,-117.4993435
ADULT RESIDENTIAL,ALOHA HOUSE,MENNA ZEPEDA,580 JUNIPER STREET,CHULA VISTA,CA,91911,SAN DIEGO,4,3/6/2015,LICENSED,"580 JUNIPER STREET, CHULA VISTA, CA91911",NA,NA
ADULT RESIDENTIAL,ALOHA RESIDENTIAL CARE INC,"MARCELO, NICHOLAS ROYNEL",34706 WILLIAMS WAY,UNION CITY,CA,94587,ALAMEDA,6,11/16/2016,LICENSED,"34706 WILLIAMS WAY, UNION CITY, CA94587",37.5663178,-122.0776258
ADULT RESIDENTIAL,ALOHA SPIRIT RESIDENCE,TBD,7888 DUMOND DRIVE,FONTANA,CA,92335,SAN BERNARDINO,4,7/20/2017,LICENSED,"7888 DUMOND DRIVE, FONTANA, CA92335",34.1105886,-117.4063878
ADULT RESIDENTIAL,ALONDRA HOME,TAVIA VAUGHN,11403 ALONDRA BLVD.,NORWALK,CA,90650,LOS ANGELES,4,12/1/1998,LICENSED,"11403 ALONDRA BLVD., NORWALK, CA90650",33.8878742,-118.0909837
ADULT RESIDENTIAL,ALPHA CHRISTIAN HOMES,MARLITA JIMENA,3542 RANCH STREET,PERRIS,CA,92571,RIVERSIDE,6,5/25/2006,LICENSED,"3542 RANCH STREET, PERRIS, CA92571",33.8361769,-117.1977956
ADULT RESIDENTIAL,ALPHA CHRISTIAN HOMES AT REISLING,"JIMENA, MARLITA",857 REISLING ST.,HEMET,CA,92545,RIVERSIDE,3,4/29/2014,LICENSED,"857 REISLING ST., HEMET, CA92545",33.760958,-117.0120885
ADULT RESIDENTIAL,ALPHA CHRISTIAN HOMES II,"JIMENA, MARLITA",1028 PAINTBRUSH TRAIL,HEMET,CA,92545,RIVERSIDE,6,5/29/2008,LICENSED,"1028 PAINTBRUSH TRAIL, HEMET, CA92545",33.7638315,-117.012048
ADULT RESIDENTIAL,ALPHA HOME FOR EXCEPTIONAL NEEDS,FELICIA FERNANDEZ,3977 SO. DENKER STREET,LOS ANGELES,CA,90062,LOS ANGELES,6,3/1/1991,LICENSED,"3977 SO. DENKER STREET, LOS ANGELES, CA90062",34.0118256,-118.3047859
ADULT RESIDENTIAL,ALPHA OMEGA,YAOUNDE HARRIS,1911 W. 41ST  STREET,LOS ANGELES,CA,90062,LOS ANGELES,4,2/14/2012,LICENSED,"1911 W. 41ST  STREET, LOS ANGELES, CA90062",34.0101516,-118.3143385
ADULT RESIDENTIAL,"ALPHA OMEGA II, LLC",YAOUNDE HARRIS,1027 W. 64TH ST.,LOS ANGELES,CA,90044,LOS ANGELES,4,7/15/2015,LICENSED,"1027 W. 64TH ST., LOS ANGELES, CA90044",33.9816389,-118.2928726
ADULT RESIDENTIAL,ALPINE HOME,JANET THOMAS,526 LINCOLN AVE.,REDWOOD CITY,CA,94061,SAN MATEO,6,5/30/2006,LICENSED,"526 LINCOLN AVE., REDWOOD CITY, CA94061",37.4767547,-122.2309539
ADULT RESIDENTIAL,ALPINE HOUSE,"SANDERS, LAURA",250 MAIN STREET,WEAVERVILLE,CA,96093,TRINITY,6,5/11/2010,LICENSED,"250 MAIN STREET, WEAVERVILLE, CA96093",40.7357094,-122.9454619
ADULT RESIDENTIAL,ALPINE TERRACE,DEBORAH JOHNSTON,1544 ALPINE TERRACE,ALPINE,CA,91901,SAN DIEGO,6,6/7/1988,LICENSED,"1544 ALPINE TERRACE, ALPINE, CA91901",32.8335367,-116.7828082
ADULT RESIDENTIAL,ALRU CARE CENTER,"LAYGO, ARCELIA",1329 W ALRU ST,BLOOMINGTON,CA,92316,SAN BERNARDINO,6,4/23/2001,LICENSED,"1329 W ALRU ST, BLOOMINGTON, CA92316",34.087181,-117.3974595
ADULT RESIDENTIAL,ALTA ARDEN MANOR,"GAVINO, NELIE",1832 MARKSTON ROAD,SACRAMENTO,CA,95825,SACRAMENTO,13,5/28/2008,LICENSED,"1832 MARKSTON ROAD, SACRAMENTO, CA95825",38.5993082,-121.4081579
ADULT RESIDENTIAL,ALTA II,ASTRID BAUZA,1337 ALTA VISTA DRIVE,VISTA,CA,92084,SAN DIEGO,6,10/7/2004,LICENSED,"1337 ALTA VISTA DRIVE, VISTA, CA92084",33.2058162,-117.2217031
ADULT RESIDENTIAL,ALTA VISTA HOME,LUZVIMINDA CABADING,1975 ALTA VISTA DRIVE,VISTA,CA,92084,SAN DIEGO,6,6/2/1997,LICENSED,"1975 ALTA VISTA DRIVE, VISTA, CA92084",33.1964858,-117.2196141
ADULT RESIDENTIAL,ALTAVILLE ADULT RESIDENTIAL FACILITY,"NOBLEZA, JOHN & BASILISA",2603 MOUNT VERNON AVENUE,BAKERSFIELD,CA,93306,KERN,48,8/4/2015,LICENSED,"2603 MOUNT VERNON AVENUE, BAKERSFIELD, CA93306",35.3914423,-118.9666607
ADULT RESIDENTIAL,ALTERNATIVE CARE HOME I,"ALVAREZ, MARY LOUISE",1312 CHESTNUT,ORANGE,CA,92867,ORANGE,6,5/7/1991,LICENSED,"1312 CHESTNUT, ORANGE, CA92867",33.8134968,-117.8406898
ADULT RESIDENTIAL,ALTERNATIVE LEARNING CENTER,CAROLYN M. WOOD,11011 GLEN ARTNEY COURT,OAKLAND,CA,94605,ALAMEDA,6,3/15/1995,LICENSED,"11011 GLEN ARTNEY COURT, OAKLAND, CA94605",37.7519793,-122.1233211
ADULT RESIDENTIAL,ALTHAIA HOME,CONSOLACION SHANKULA,7122 MOUNT VERNON ST.,LEMON GROVE,CA,91945,SAN DIEGO,6,4/24/2015,LICENSED,"7122 MOUNT VERNON ST., LEMON GROVE, CA91945",32.7318379,-117.0447675
ADULT RESIDENTIAL,ALTIUS II ADULT RESIDENTIAL,PEDRO PEREZ,3745 W. 157TH STREET,LAWNDALE,CA,90260,LOS ANGELES,6,3/21/1996,LICENSED,"3745 W. 157TH STREET, LAWNDALE, CA90260",33.8885355,-118.3385277
ADULT RESIDENTIAL,"ALVARADO ADULT HOME, LLC","RAHMAAN, ALMA",1071 EAST ALVARADO AVENUE,POMONA,CA,91767,LOS ANGELES,4,6/4/2003,LICENSED,"1071 EAST ALVARADO AVENUE, POMONA, CA91767",34.0686102,-117.7295862
ADULT RESIDENTIAL,ALVARADO HOME,ARTHUR S ALVARADO,24951 FIR AVENUE,MORENO VALLEY,CA,92553,RIVERSIDE,4,4/6/2000,LICENSED,"24951 FIR AVENUE, MORENO VALLEY, CA92553",33.934948,-117.227334
ADULT RESIDENTIAL,ALVARADO HOME II,ARTHUR S ALVARADO,24570 CHIPPEWA TRAIL,MORENO VALLEY,CA,92557,RIVERSIDE,4,8/21/2003,LICENSED,"24570 CHIPPEWA TRAIL, MORENO VALLEY, CA92557",33.9598614,-117.2361359
ADULT RESIDENTIAL,ALYZA HOME,"FIGURACION, MARIO",5062 RODEO STREET,MONTCLAIR,CA,91763,SAN BERNARDINO,6,2/21/2008,LICENSED,"5062 RODEO STREET, MONTCLAIR, CA91763",34.053827,-117.694614
ADULT RESIDENTIAL,AM'S RESIDENTIAL FACILITY,"MANALO, AMELIE",717 COLUMBIA STREET,LONG BEACH,CA,90806,LOS ANGELES,6,10/18/2000,LICENSED,"717 COLUMBIA STREET, LONG BEACH, CA90806",33.8091237,-118.2008816
ADULT RESIDENTIAL,AMADOR HOME,BARBARA MYERS,7137 AMADOR VALLEY BLVD.,DUBLIN,CA,94568,ALAMEDA,4,3/17/2009,LICENSED,"7137 AMADOR VALLEY BLVD., DUBLIN, CA94568",37.7120141,-121.9237618
ADULT RESIDENTIAL,AMADOR HOUSE,"GEISNER, STEPHANIE",210 AMADOR,SANTA ROSA,CA,95401,SONOMA,6,4/13/1991,LICENSED,"210 AMADOR, SANTA ROSA, CA95401",38.4356601,-122.7380845
ADULT RESIDENTIAL,AMARILLO CARE HOME,"BETANCOURT, MATILDE98",3130 AMARILLO AVE.,SIMI VALLEY,CA,93063,VENTURA,6,1/11/1994,LICENSED,"3130 AMARILLO AVE., SIMI VALLEY, CA93063",34.2920208,-118.707142
ADULT RESIDENTIAL,AMAZING EFFORTS,"WOODS-HENSON, TAMARA",1569 WEST 46TH STREET,LOS ANGELES,CA,90062,LOS ANGELES,4,8/6/2003,LICENSED,"1569 WEST 46TH STREET, LOS ANGELES, CA90062",34.0021173,-118.3058044
